id,year,downloads,title,author,lang,subject
1010,1315,423,La Divina Commedia di Dante: Purgatorio,Dante Alighieri,it,lit
11099,1848,423,"More Seeds of Knowledge; Or, Another Peep at Charles","Corner, Miss (Julia)",en,lit
12010,1915,423,"The Fourth-Dimensional Reaches of the Exposition: San Francisco, 1915","Williams, Cora Lenore",en,phil
12071,1928,423,"The torch bearer : $b a look forward and back at the Woman's journal, the organ of the woman's movement","Ryan, Agnes E.",en,social
12734,1918,423,"The Young Engineers in Colorado; Or, At Railroad Building in Earnest","Hancock, H. Irving (Harrie Irving)",en,lit
13114,1918,423,The Collectors: Being Cases mostly under the Ninth and Tenth Commandments,"Mather, Frank Jewett",en,lit
13315,1906,423,A Prince of Cornwall A Story of Glastonbury and the West in the Days of Ina of Wessex,"Whistler, Charles W. (Charles Watts)",en,lit
13734,1909,423,"Jim Harrison, boxeur","Doyle, Arthur Conan",fr,lit
13896,1857,423,"Jacques Bonneval; Or, The Days of the Dragonnades","Manning, Anne",en,lit
14104,1914,423,Our Changing Constitution,"Pierson, Charles W. (Charles Wheeler)",en,social
14661,1912,423,"Conditions in Utah Speech of Hon. Thomas Kearns of Utah, in the Senate of the United States","Kearns, Thomas",en,phil
14895,1892,423,All He Knew: A Story,"Habberton, John",en,lit
15072,1912,423,Marjorie's Maytime,"Wells, Carolyn",en,lit
15289,1871,423,The truce of God: A tale of the eleventh century,"Miles, George H. (George Henry)",en,lit
15437,1805,423,"The Letters of Lord Nelson to Lady Hamilton, Vol II. With A Supplement Of Interesting Letters By Distinguished Character","Nelson, Horatio Nelson, Viscount",en,hist
15866,1907,423,Humanly Speaking,"Crothers, Samuel McChord",en,lit
15938,1869,423,"The Yankee Tea-party; Or, Boston in 1773","Watson, Henry C. (Henry Clay)",en,hist
16649,1885,423,La Pantoufle de Sapho,"Sacher-Masoch, Leopold, Ritter von",fr,lit
16665,1878,423,Catilina,"Ibsen, Henrik",no,lit
18006,1852,423,Le chevalier de Maison-Rouge,"Dumas, Alexandre",fr,lit
18632,1954,423,Crossroads of Destiny,"Piper, H. Beam",en,lit
19345,1894,423,La vie littéraire. Troisième série,"France, Anatole",fr,lit
20156,1851,423,Strife and Peace,"Bremer, Fredrika",en,lit
20208,1929,423,"Boy Scouts in the Philippines; Or, The Key to the Treaty Box","Ralphson, G. Harvey (George Harvey)",en,lit
20528,1887,423,Round About a Great Estate,"Jefferies, Richard",en,lit
21065,1901,423,The Log of a Privateersman,"Collingwood, Harry",en,lit
21313,1881,423,In Honour's Cause: A Tale of the Days of George the First,"Fenn, George Manville",en,lit
21494,1881,423,Trapped by Malays: A Tale of Bayonet and Kris,"Fenn, George Manville",en,lit
22810,1896,423,Midnight In Beauchamp Row 1895,"Green, Anna Katharine",en,lit
22897,1935,423,The Ideal,"Weinbaum, Stanley G. (Stanley Grauman)",en,lit
23548,1900,423,The raid of the guerilla 1911,"Craddock, Charles Egbert",en,lit
23575,1864,423,Adventures in Africa By an African Trader,"Kingston, William Henry Giles",en,lit
24366,1841,423,A Disquisition on the Evils of Using Tobacco and the Necessity of Immediate and Entire Reformation,"Fowler, Orin",en,social
24489,1928,423,Little White Fox and his Arctic Friends,"Snell, Roy J. (Roy Judson)",en,lit
24565,1901,423,Two Gallant Sons of Devon: A Tale of the Days of Queen Bess,"Collingwood, Harry",en,lit
24575,1922,423,Úplná učebnice mezinárodní řeči dra. Esperanta,"Lorenc, František Vladimír",cs,lit
24779,1960,423,Millennium,"Cole, Everett B.",en,lit
24837,1905,423,The Trader's Wife 1901,"Becke, Louis",en,lit
2525,1909,423,"John Ingerfield, and Other Stories","Jerome, Jerome K. (Jerome Klapka)",en,lit
25928,1864,423,"Norman Vallery; or, How to Overcome Evil with Good","Kingston, William Henry Giles",en,lit
26231,1852,423,Transfusión,"Vedia, Enrique de",es,lit
26375,1829,423,"Les Cent Jours (2/2) Mémoires pour servir à l'histoire de la vie privée, du retour et du règne de Napoléon en 1815.","Fleury de Chaboulon, Pierre Alexandre Édouard, baron",fr,hist
26506,1902,423,Lázaro: casi novela,"Picón, Jacinto Octavio",es,lit
26614,1854,423,Le secrétaire intime,"Sand, George",fr,lit
26917,1940,423,Zehru of Xollar,"Wells, Hal K.",en,lit
27489,1818,423,De nachtegaal Verhalen voor de jeugd,"Schmid, Christoph von",nl,lit
28504,1919,423,"The Rival Campers Ashore; or, The Mystery of the Mill","Smith, Ruel Perley",en,lit
28549,1789,423,"A treatise on foreign teas Abstracted from an ingenious work, lately published, entitled An essay on the nerves","Smith, Hugh",en,sci
29216,1936,423,Goethe: Een Levensbeschrijving,"D'Oliveira, E. (Elias)",nl,lit
29377,1917,423,Historia diplomatica do Brazil: O Reconhecimento do Imperio,"Lima, Oliveira",pt,hist
30063,1970,423,Double Take,"Wilson, Richard",en,lit
31144,1852,423,Suomen kansan Arwoituksia: ynnä 189 Wiron arwoituksen kanssa,"Lönnrot, Elias",fi,lit
31478,1927,423,Rollo in Society: A Guide for Youth,"Chappell, George S. (George Shepard)",en,lit
31594,1890,423,"The Song of Lancaster, Kentucky To the statesmen, soldiers, and citizens of Garrard County.","Potts, Eugenia Dunlap",en,hist
31730,1977,423,"Subspeciation in the Meadow Mouse, Microtus montanus, in Wyoming and Colorado","Anderson, Sydney",en,sci
31738,1823,423,"The Rebellion in the Cevennes, an Historical Novel. Vol. I.","Tieck, Ludwig",en,lit
32438,1921,423,The Book of Courage,"Faris, John T. (John Thomson)",en,phil
33393,1894,423,Avery,"Phelps, Elizabeth Stuart",en,lit
33755,1893,423,"A Short History of England, Ireland and Scotland","Parmele, Mary Platt",en,hist
33765,1863,423,The Church of England cleared from the charge of Schism Upon Testimonies of Councils and Fathers of the first six centur,"Allies, T. W. (Thomas William)",en,phil
34404,1919,423,The Beautiful Miss Brooke,"Zangwill, Louis",en,lit
34510,1919,423,Some Constituents of the Poison Ivy Plant (Rhus Toxicodendron),"Syme, William Anderson",en,sci
34558,1898,423,Defending the Island: A story of Bar Harbor in 1758,"Otis, James",en,lit
35782,1907,423,The Second String,"Gould, Nat",en,lit
35799,1544,423,Caos del Triperuno Opere Italiane Vol. 1,"Folengo, Teofilo",it,lit
3605,1915,423,On the Firing Line,"Ray, Anna Chapin",en,lit
36216,1911,423,Studies in Zechariah,"Gaebelein, Arno Clemens",en,phil
36344,1924,423,"The Mentor: The Weather Serial Number 110; 1 July, 1916","Talman, Charles Fitzhugh",en,sci
36435,1898,423,"Wonderland; or, Alaska and the inland passage With a description of the country traversed by the Northern Pacific Railro","Hyde, John",en,hist
37147,1899,423,"The Cricket's Friends: Tales Told by the Cricket, Teapot, and Saucepan","Johnson, Virginia W. (Virginia Wales)",en,lit
37647,1898,423,The Adventures of a Country Boy at a Country Fair,"Otis, James",en,lit
38188,1907,423,Amusement Only,"Marsh, Richard",en,lit
38222,1926,423,The Quest of the 'Golden Hope': A Seventeenth Century Story of Adventure,"Westerman, Percy F. (Percy Francis)",en,lit
39389,1913,423,Il mondo è rotondo: romanzo,"Panzini, Alfredo",it,lit
39455,1909,423,"Is Life Worth Living Without Immortality? A Lecture Delivered Before the Independent Religious Society, Chicago","Mangasarian, M. M. (Mangasar Mugurditch)",en,phil
39567,1889,423,Two Little Waifs,"Molesworth, Mrs.",en,lit
41122,1927,423,Rayton: A Backwoods Mystery,"Roberts, Theodore Goodridge",en,lit
4112,1926,423,Christopher Columbus and the New World of His Discovery - Volume 5,"Young, Filson",en,hist
41645,1843,423,The Milkmaid of Montfermeil (Novels of Paul de Kock Volume XX),"Kock, Paul de",en,lit
41829,1923,423,The Serf,"Thorne, Guy",en,lit
41977,1919,423,Our Little Hindu Cousin,"McManus, Blanche",en,hist
42816,1896,423,Unveiling a Parallel: A Romance,"Jones, Alice Ilgenfritz",en,lit
45029,1928,423,"On the Yukon Trail Radio-Phone Boys Series, #2","Snell, Roy J. (Roy Judson)",en,lit
45140,1920,423,On Your Mark! A Story of College Life and Athletics,"Barbour, Ralph Henry",en,lit
45727,1917,423,The Boy Aviators with the Air Raiders: A Story of the Great World War,"Goldfrap, John Henry",en,lit
45884,1910,423,English Coast Defences From Roman Times to the Early Years of the Nineteenth Century,"Clinch, George",en,hist
48515,1887,423,"Psycho Vox; or, The Emerson System of Voice Culture","Emerson, Charles Wesley",en,lit
48723,1902,423,A Parody on Patience,"Dalziel, D. (Davison)",en,lit
49155,1880,423,Marion Harland's Cookery for Beginners A Series of Familiar Lessons for Young Housekeepers,"Harland, Marion",en,sci
49413,1846,423,El señor de Bembibre,"Gil y Carrasco, Enrique",es,lit
49619,1868,423,Les nuits mexicaines,"Aimard, Gustave",fr,lit
4971,1908,423,"The Great Intendant : A Chronicle of Jean Talon in Canada, 1665-1672","Chapais, Thomas",en,hist
49938,1810,423,Sämmtliche Werke 1-2: Mein Leben / Spaziergang nach Syrakus im Jahre 1802 Vierte rechtmäßige Gesammtausgabe in acht Bänd,"Seume, Johann Gottfried",de,lit
50126,1922,423,Los Recursos de la Astucia,"Baroja, Pío",es,lit
51354,1912,423,Patty's Fortune,"Wells, Carolyn",en,lit
51395,1966,423,Survival Type,"Bone, Jesse F. (Jesse Franklin)",en,lit
51451,1878,423,Capture and Escape: A Narrative of Army and Prison Life,"Kellogg, John Azor",en,hist
51824,1968,423,World in a Bottle,"Lang, Allen Kim",en,lit
51889,1911,423,Robert Emmet: A Survey of His Rebellion and of His Romance,"Guiney, Louise Imogen",en,hist
5194,1929,423,The Ivory Trail,"Mundy, Talbot",en,lit
51956,1919,423,The Strange Schemes of Randolph Mason,"Post, Melville Davisson",en,lit
53676,1912,423,"A Dangerous Flirtation; Or, Did Ida May Sin?","Libbey, Laura Jean",en,lit
54607,1829,423,"Historical Record of the Fifth, or Princess Charlotte of Wales's Regiment of Dragoon Guards Containing an Account of the","Cannon, Richard",en,hist
54763,1903,423,Little Homespun,"Ogden, Ruth",en,lit
55080,1892,423,The Worst Boy in Town,"Habberton, John",en,lit
56128,1913,423,The Cottage on the Fells,"Stacpoole, H. De Vere (Henry De Vere)",en,lit
5638,1921,423,An Adventure with a Genius: Recollections of Joseph Pulitzer,"Ireland, Alleyne",en,lit
56630,1897,423,Rome,"Fowler, W. Warde (William Warde)",en,hist
57458,1876,423,"Sacred Mysteries Among the Mayas and the Quiches, 11,500 Years Ago Their relation to the sacred mysteries of Egypt, Gree","Le Plongeon, Augustus",en,hist
5748,1915,423,In Secret,"Chambers, Robert W. (Robert William)",en,lit
58114,1853,423,"What will they say at Brompton? A Comedetta, in One Act.","Coyne, J. Stirling (Joseph Stirling)",en,lit
58279,1917,423,Modern French Masters,"Van Vorst, Marie",en,arts
5962,1918,423,"Oh, Money! Money! A Novel","Porter, Eleanor H. (Eleanor Hodgman)",en,lit
59635,1889,423,"Norsk literaturhistorie for gymnasiet, lærerskoler og høiere folkeskoler Med et tillæg om de forskjellige literaturarter","Broch, Chr. (Christian)",no,lit
59860,1929,423,The Golden Book of Springfield,"Lindsay, Vachel",en,lit
62046,1802,423,"Memoirs of Doctor Burney (Vol. 3 of 3) Arranged from his own manuscripts, from family papers, and from personal recollec","Burney, Fanny",en,arts
62271,1890,423,"A Boy's Experience in the Civil War, 1860-1865","Hughes, Thomas",en,hist
6368,1906,423,"Here, There and Everywhere","Hamilton, Frederic, Lord",en,hist
63896,1941,423,Elizabethan Drama and Its Mad Folk The Harness Prize Essay for 1913,"Peers, E. Allison (Edgar Allison)",en,lit
65244,1880,423,On criminal abortion in America,"Storer, Horatio Robinson",en,sci
65799,1897,423,Lady Athlyne,"Stoker, Bram",en,lit
67193,1918,423,The Truth About Lynching and the Negro in the South In Which the Author Pleads That the South Be Made Safe for the White,"Collins, Winfield H. (Winfield Hazlitt)",en,hist
67287,1870,423,Relics of Primeval Life: Beginning of Life in the Dawn of Geological Time,"Dawson, John William, Sir",en,sci
67569,1925,423,"Tractor Principles The Action, Mechanism, Handling, Care, Maintenance and Repair of the Gas Engine Tractor","Whitman, Roger B. (Roger Bradbury)",en,sci
67865,1931,423,The Samovar Girl,"Moore, Frederick Ferdinand",en,lit
68040,1885,423,"An open verdict : $b a novel, volume 3 (of 3)","Braddon, M. E. (Mary Elizabeth)",en,lit
68240,1925,423,"Betty Wales, B. A.: A story for girls","Dunton, Edith K. (Edith Kellogg)",en,lit
68314,1884,423,"Caen démoli: Recueil de notices sur des monuments détruits ou défigurés, et sur l'ancien port de Caen","Lavalley, Gaston",fr,hist
68589,1907,423,Sandman's rainy day stories,"Walker, Abbie Phillips",en,lit
69038,1928,423,Lot & Company,"Comfort, Will Levington",en,lit
69062,1912,423,A bacteriological study of ham souring,"McBryde, Charles Neil",en,sci
69206,1920,423,Winning his game,"Barbour, Ralph Henry",en,lit
70846,-381,423,Expédition des dix mille,Xenophon,fr,lit
71462,1890,423,Nature readers : $b Sea-side and way-side. No. 1,"Wright, Julia McNair",en,sci
7248,1885,423,"A Connecticut Yankee in King Arthur's Court, Part 7.","Twain, Mark",en,lit
75490,1926,423,"D'Eon de Beaumont, his life and times : $b Compiled chiefly from unpublished papers and letters","Homberg, Octave",en,hist
75545,1912,423,The romance of comets,"Proctor, Mary",en,sci
75683,1871,423,"The telephone, the microphone & the phonograph","Du Moncel, Th., comte",en,sci
75892,1533,423,"A manual of the book of Psalms : $b or, The subject-contents of all the Psalms","Luther, Martin",en,phil
77253,1945,423,Futility : $b a novel on Russian themes,"Gerhardie, William Alexander",en,lit
77741,1792,423,A treatise concerning the properties and effects of coffee,"Moseley, Benjamin",en,sci
79363,1807,423,Poems,"Blake, William",en,lit
797,1833,423,L'Abbesse De Castro,Stendhal,fr,lit
8892,1874,423,"Adela Cathcart, Volume 1","MacDonald, George",en,lit
9164,1890,423,"The Three Cities Trilogy: Paris, Volume 1","Zola, Émile",en,lit
9252,1854,423,"Time's Portraiture (From: ""The Doliver Romance and Other Pieces: Tales and Sketches"")","Hawthorne, Nathaniel",en,lit
10560,1880,422,"The Last of the Foresters Or, Humors on the Border; A story of the Old Virginia Frontier","Cooke, John Esten",en,lit
12470,1864,422,A Perilous Secret,"Reade, Charles",en,lit
12691,1918,422,"The High School Left End; or, Dick & Co. Grilling on the Football Gridiron","Hancock, H. Irving (Harrie Irving)",en,lit
12799,1909,422,Quiet Talks with World Winners,"Gordon, S. D. (Samuel Dickey)",en,phil
12842,1614,422,A Fairy Tale in Two Acts Taken from Shakespeare (1763),"Shakespeare, William",en,lit
13149,1877,422,Hélika: Memoire d'un vieux maître d'école,"DeGuise, Charles",fr,lit
14666,1875,422,Op Samoa,"Barfus, E. von (Eginhard)",nl,hist
14890,1912,422,The Hunters of the Hills,"Altsheler, Joseph A. (Joseph Alexander)",en,lit
15497,1677,422,"Ethica In meetkundigen trant uiteengezet, vertaald, ingeleid en toegelicht door Jhr. Dr. Nico van Suchtelen","Spinoza, Benedictus de",nl,phil
16249,1915,422,Bought and Paid For; From the Play of George Broadhurst,"Hornblow, Arthur",en,lit
17094,1913,422,The Story of the Red Cross as told to The Little Colonel,"Johnston, Annie F. (Annie Fellows)",en,lit
17335,1877,422,"Aventures merveilleuses mais authentiques du capitaine Corcoran, Deuxième partie","Assollant, Alfred",fr,lit
17988,1931,422,Grace Harlowe's First Year at Overton College,"Chase, Josephine",en,lit
18112,1731,422,Moll Flanders,"Defoe, Daniel",fr,lit
18455,1756,422,"Vie de Benjamin Franklin, écrite par lui-même - Tome 1 Suivie de ses œuvres morales, politiques et littéraires","Franklin, Benjamin",fr,hist
20351,1885,422,Jackanapes,"Ewing, Juliana Horatia",en,lit
20404,1908,422,All Round the Year,"Nesbit, E. (Edith)",en,lit
20504,1841,422,"The Man of Uz, and Other Poems","Sigourney, L. H. (Lydia Howard)",en,lit
21315,1881,422,The King's Sons,"Fenn, George Manville",en,lit
21539,1928,422,The Blue Envelope,"Snell, Roy J. (Roy Judson)",en,lit
22013,1880,422,The Lady of the Ice: A Novel,"De Mille, James",en,lit
22057,1955,422,Kid Wolf of Texas A Western Story,"Powers, Paul S. (Paul Sylvester)",en,lit
22558,1789,422,Abrégé de l'Histoire Générale des Voyages (Tome 1),"La Harpe, Jean-François de",fr,hist
24217,1849,422,La Maison du Chat-qui-pelote,"Balzac, Honoré de",fr,lit
24957,1875,422,"Noites de insomnia, offerecidas a quem não póde dormir. Nº 03 (de 12)","Castelo Branco, Camilo",pt,lit
25429,1881,422,The Peril Finders,"Fenn, George Manville",en,lit
25626,1923,422,"The Girl Scouts at Bellaire; Or, Maid Mary's Awakening","Garis, Lilian",en,lit
27610,1756,422,Expériences et observations sur l'électricité faites à Philadelphie en Amérique,"Franklin, Benjamin",fr,sci
27706,1919,422,Life of St. Vincent de Paul,"Forbes, F. A. (Frances Alice)",en,phil
27736,1917,422,La condenada (cuentos),"Blasco Ibáñez, Vicente",es,lit
27749,1906,422,From Jungle to Java The Trivial Impressions of a Short Excursion to Netherlands India,"Keyser, Arthur Louis",en,hist
27935,1904,422,Under Fire: A Tale of New England Village Life,"Munsey, Frank Andrew",en,lit
28426,1915,422,The Italian Twins,"Perkins, Lucy Fitch",en,lit
29023,1926,422,Treasure Valley,"MacGregor, Mary Esther Miller",en,lit
30378,1928,422,The Merriweather Girls and the Mystery of the Queen's Fan,"Edholm, Lizette M. (Lizette McCully)",en,lit
30389,1911,422,The Prayers of St. Paul,"Thomas, W. H. Griffith (William Henry Griffith)",en,phil
